timestamp,node_id,seq,pitch,roll,tilt,j2,j3,rain,alert,label,latency_ms,e2e_ms
2026-06-10 12:46:36,N02,30,0.1,0.0,0.1,54.0,52.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:46:42,N03,22,0.0,0.0,0.0,57.0,51.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:46:45,N02,31,0.1,0.0,0.1,54.0,52.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:46:51,N03,23,0.0,0.0,0.0,56.0,50.0,0,0,0,0.028133392333984375,0.0
2026-06-10 12:46:55,N02,32,0.1,0.0,0.1,54.0,52.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:47:00,N03,24,0.0,0.0,0.0,58.0,51.0,0,0,0,0.027418136596679688,0.0
2026-06-10 12:47:04,N02,33,0.1,0.0,0.1,54.0,52.0,0,0,0,0.028371810913085938,0.0
2026-06-10 12:47:09,N03,25,0.0,0.0,0.0,56.0,49.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:47:13,N02,34,0.1,0.0,0.1,54.0,52.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:47:19,N03,26,0.0,0.0,0.0,57.0,50.0,0,0,0,0.02765655517578125,0.0
2026-06-10 12:47:23,N02,35,0.1,0.0,0.1,54.0,52.0,0,0,0,0.02956390380859375,0.0
2026-06-10 12:47:28,N03,27,0.0,0.0,0.0,56.0,49.0,0,0,0,0.027418136596679688,0.0
2026-06-10 12:47:32,N02,36,0.1,0.0,0.1,54.0,52.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:47:37,N03,28,0.0,0.0,0.0,56.0,49.0,0,0,0,0.026464462280273438,0.0
2026-06-10 12:47:41,N02,37,0.1,0.0,0.1,53.0,52.0,0,0,0,0.014543533325195312,0.0
2026-06-10 12:47:46,N03,29,0.0,0.0,0.0,57.0,51.0,0,0,0,0.027418136596679688,0.0
2026-06-10 12:47:50,N02,38,0.1,0.0,0.1,54.0,52.0,0,0,0,0.029325485229492188,0.0
2026-06-10 12:47:56,N03,30,0.0,0.0,0.0,57.0,51.0,0,0,0,0.026702880859375,0.0
2026-06-10 12:47:59,N02,39,0.1,0.0,0.1,53.0,52.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:48:05,N03,31,0.0,0.0,0.0,57.0,51.0,0,0,0,0.028371810913085938,0.0
2026-06-10 12:48:09,N02,40,0.1,0.0,0.1,53.0,52.0,0,0,0,0.027894973754882812,0.0
2026-06-10 12:48:14,N03,32,0.0,0.0,0.0,56.0,50.0,0,0,0,0.02765655517578125,0.0
2026-06-10 12:48:18,N02,41,0.1,0.0,0.1,53.0,52.0,0,0,0,0.028133392333984375,0.0
2026-06-10 12:48:24,N03,33,0.0,0.0,0.0,55.0,49.0,0,0,0,0.026941299438476562,0.0
2026-06-10 12:48:27,N02,42,0.1,0.0,0.1,53.0,52.0,0,0,0,0.026226043701171875,0.0
2026-06-10 12:48:33,N03,34,0.0,0.0,0.0,57.0,51.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:48:36,N02,43,0.1,0.0,0.1,54.0,52.0,0,0,0,0.028133392333984375,0.0
2026-06-10 12:48:42,N03,35,0.0,0.0,0.0,55.0,49.0,0,0,0,0.026464462280273438,0.0
2026-06-10 12:48:45,N02,44,0.1,0.0,0.1,53.0,51.0,0,0,0,0.026702880859375,0.0
2026-06-10 12:48:52,N03,36,0.0,0.0,0.0,56.0,51.0,0,0,0,0.02765655517578125,0.0
2026-06-10 12:48:55,N02,45,0.1,0.0,0.1,53.0,52.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:49:01,N03,37,0.0,0.0,0.0,56.0,50.0,0,0,0,0.026464462280273438,0.0
2026-06-10 12:49:04,N02,46,0.1,0.0,0.1,53.0,52.0,0,0,0,0.028371810913085938,0.0
2026-06-10 12:49:10,N03,38,0.1,0.0,0.1,56.0,50.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:49:14,N02,47,0.1,0.0,0.1,53.0,51.0,0,0,0,0.0286102294921875,0.0
2026-06-10 12:49:19,N03,39,0.0,0.0,0.0,55.0,49.0,0,0,0,0.026464462280273438,0.0
2026-06-10 12:49:23,N02,48,0.1,0.0,0.1,53.0,52.0,0,0,0,0.028133392333984375,0.0
2026-06-10 12:49:28,N03,40,0.0,0.0,0.0,55.0,49.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:49:33,N02,49,0.1,0.0,0.1,53.0,51.0,0,0,0,0.026464462280273438,0.0
2026-06-10 12:49:38,N03,41,0.0,0.0,0.0,57.0,51.0,0,0,0,0.026464462280273438,0.0
2026-06-10 12:49:42,N02,50,0.1,0.0,0.1,53.0,51.0,0,0,0,0.02765655517578125,0.0
2026-06-10 12:49:47,N03,42,0.0,0.0,0.0,55.0,49.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:49:51,N02,51,0.1,0.0,0.1,53.0,51.0,0,0,0,0.027418136596679688,0.0
2026-06-10 12:49:56,N03,43,0.0,0.0,0.0,55.0,49.0,0,0,0,0.026702880859375,0.0
2026-06-10 12:50:00,N02,52,0.1,0.0,0.1,53.0,51.0,0,0,0,0.027418136596679688,0.0
2026-06-10 12:50:05,N03,44,0.1,0.0,0.1,56.0,50.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:50:10,N02,53,0.1,0.0,0.1,53.0,51.0,0,0,0,0.028133392333984375,0.0
2026-06-10 12:50:15,N03,45,0.0,0.0,0.0,57.0,51.0,0,0,0,0.026941299438476562,0.0
2026-06-10 12:50:19,N02,54,0.1,0.0,0.1,53.0,51.0,0,0,0,0.028848648071289062,0.0
2026-06-10 12:50:24,N03,46,0.0,0.0,0.0,55.0,49.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:50:28,N02,55,0.1,0.0,0.1,53.0,51.0,0,0,0,0.026941299438476562,0.0
2026-06-10 12:50:33,N03,47,0.0,0.0,0.0,56.0,50.0,0,0,0,0.026464462280273438,0.0
2026-06-10 12:50:37,N02,56,0.1,0.0,0.1,53.0,51.0,0,0,0,0.02765655517578125,0.0
2026-06-10 12:50:43,N03,48,0.0,0.1,0.1,57.0,51.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:50:47,N02,57,0.1,0.0,0.1,53.0,51.0,0,0,0,0.026941299438476562,0.0
2026-06-10 12:50:52,N03,49,0.0,0.0,0.0,56.0,50.0,0,0,0,0.026941299438476562,0.0
2026-06-10 12:50:56,N02,58,0.1,0.0,0.1,53.0,51.0,0,0,0,0.027894973754882812,0.0
2026-06-10 12:51:02,N03,50,0.0,0.1,0.1,55.0,49.0,0,0,0,0.026226043701171875,0.0
2026-06-10 12:51:05,N02,59,0.1,0.0,0.1,53.0,51.0,0,0,0,0.026702880859375,0.0
2026-06-10 12:51:11,N03,51,0.0,0.0,0.0,55.0,50.0,0,0,0,0.028133392333984375,0.0
2026-06-10 12:51:15,N02,60,0.1,0.0,0.1,53.0,51.0,0,0,0,0.02765655517578125,0.0
2026-06-10 12:51:20,N03,52,0.1,0.0,0.1,56.0,51.0,0,0,0,0.027418136596679688,0.0
2026-06-10 12:51:24,N02,61,0.1,0.0,0.1,52.0,51.0,0,0,0,0.027894973754882812,0.0
2026-06-10 12:51:30,N03,53,0.0,0.1,0.1,55.0,49.0,0,0,0,0.026702880859375,0.0
2026-06-10 12:51:33,N02,62,0.1,0.0,0.1,53.0,51.0,0,0,0,0.026941299438476562,0.0
2026-06-10 12:51:39,N03,54,0.0,0.0,0.0,54.0,48.0,0,0,0,0.027894973754882812,0.0
2026-06-10 12:51:42,N02,63,0.1,0.0,0.1,53.0,51.0,0,0,0,0.026702880859375,0.0
2026-06-10 12:51:48,N03,55,0.0,0.0,0.1,56.0,51.0,0,0,0,0.027418136596679688,0.0
2026-06-10 12:51:51,N02,64,0.1,0.0,0.1,53.0,51.0,0,0,0,0.026226043701171875,0.0
2026-06-10 12:51:57,N03,56,0.0,0.1,0.1,55.0,50.0,0,0,0,0.025987625122070312,0.0
2026-06-10 12:52:00,N02,65,0.1,0.0,0.1,53.0,51.0,0,0,0,0.02765655517578125,0.0
2026-06-10 12:52:06,N03,57,0.0,0.0,0.0,54.0,48.0,0,0,0,0.025987625122070312,0.0
2026-06-10 12:52:10,N02,66,0.1,0.1,0.1,53.0,51.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:52:16,N03,58,0.0,0.1,0.1,54.0,49.0,0,0,0,0.0286102294921875,0.0
2026-06-10 12:52:19,N02,67,0.1,0.0,0.1,52.0,51.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:52:25,N03,59,0.0,0.1,0.1,55.0,50.0,0,0,0,0.026702880859375,0.0
2026-06-10 12:52:29,N02,68,0.1,0.0,0.1,52.0,51.0,0,0,0,0.02765655517578125,0.0
2026-06-10 12:52:34,N03,60,0.0,0.1,0.1,55.0,50.0,0,0,0,0.027418136596679688,0.0
2026-06-10 12:52:38,N02,69,0.1,0.0,0.1,52.0,51.0,0,0,0,0.027894973754882812,0.0
2026-06-10 12:52:44,N03,61,0.0,0.1,0.1,55.0,50.0,0,0,0,0.026464462280273438,0.0
2026-06-10 12:52:47,N02,70,0.1,0.0,0.1,52.0,51.0,0,0,0,0.01430511474609375,0.0
2026-06-10 12:52:53,N03,62,0.0,0.1,0.1,56.0,51.0,0,0,0,0.026226043701171875,0.0
2026-06-10 12:52:56,N02,71,0.1,0.0,0.1,52.0,51.0,0,0,0,0.02574920654296875,0.0
2026-06-10 12:53:02,N03,63,0.1,0.1,0.1,56.0,51.0,0,0,0,0.026702880859375,0.0
2026-06-10 12:53:05,N02,72,0.1,0.0,0.1,52.0,51.0,0,0,0,0.027418136596679688,0.0
2026-06-10 12:53:11,N03,64,0.0,0.0,0.1,53.0,48.0,0,0,0,0.027418136596679688,0.0
2026-06-10 12:53:15,N02,73,0.1,0.0,0.1,52.0,51.0,0,0,0,0.026941299438476562,0.0
2026-06-10 12:53:20,N03,65,0.0,0.0,0.1,54.0,48.0,0,0,0,0.027894973754882812,0.0
2026-06-10 12:53:24,N02,74,0.1,0.0,0.1,52.0,51.0,0,0,0,0.026941299438476562,0.0
2026-06-10 12:53:30,N03,66,0.0,0.1,0.1,55.0,50.0,0,0,0,0.026941299438476562,0.0
2026-06-10 12:53:33,N02,75,0.1,0.0,0.1,52.0,51.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:53:39,N03,67,0.0,0.0,0.0,53.0,48.0,0,0,0,0.02765655517578125,0.0
2026-06-10 12:53:43,N02,76,0.1,0.0,0.1,52.0,51.0,0,0,0,0.027418136596679688,0.0
2026-06-10 12:53:48,N03,68,0.0,0.0,0.0,53.0,48.0,0,0,0,0.026464462280273438,0.0
2026-06-10 12:53:52,N02,77,0.1,0.0,0.1,52.0,51.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:53:58,N03,69,0.0,0.1,0.1,55.0,50.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:54:01,N02,78,0.1,0.0,0.1,52.0,51.0,0,0,0,0.027418136596679688,0.0
2026-06-10 12:54:07,N03,70,0.0,0.0,0.0,55.0,50.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:54:10,N02,79,0.1,0.0,0.1,52.0,51.0,0,0,0,0.027894973754882812,0.0
2026-06-10 12:54:16,N03,71,0.0,0.1,0.1,53.0,48.0,0,0,0,0.02574920654296875,0.0
2026-06-10 12:54:19,N02,80,0.1,0.0,0.1,52.0,51.0,0,0,0,0.027418136596679688,0.0
2026-06-10 12:54:25,N03,72,0.0,0.1,0.1,54.0,50.0,0,0,0,0.02765655517578125,0.0
2026-06-10 12:54:29,N02,81,0.1,0.0,0.1,52.0,50.0,0,0,0,0.027894973754882812,0.0
2026-06-10 12:54:35,N03,73,0.0,0.1,0.1,53.0,48.0,0,0,0,0.026941299438476562,0.0
2026-06-10 12:54:38,N02,82,0.1,0.0,0.1,52.0,50.0,0,0,0,0.02574920654296875,0.0
2026-06-10 12:54:44,N03,74,0.0,0.1,0.1,53.0,48.0,0,0,0,0.026702880859375,0.0
2026-06-10 12:54:47,N02,83,0.1,0.0,0.1,52.0,50.0,0,0,0,0.026941299438476562,0.0
2026-06-10 12:54:53,N03,75,0.0,0.1,0.1,53.0,48.0,0,0,0,0.027894973754882812,0.0
2026-06-10 12:54:57,N02,84,0.1,0.0,0.1,52.0,51.0,0,0,0,0.025510787963867188,0.0
2026-06-10 12:55:02,N03,76,0.0,0.1,0.1,53.0,48.0,0,0,0,0.025272369384765625,0.0
2026-06-10 12:55:06,N02,85,0.1,0.0,0.1,52.0,51.0,0,0,0,0.027418136596679688,0.0
2026-06-10 12:55:12,N03,77,0.1,0.0,0.1,54.0,50.0,0,0,0,0.05650520324707031,0.0
2026-06-10 12:55:15,N02,86,0.1,0.0,0.1,52.0,51.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:55:21,N03,78,0.0,0.1,0.1,55.0,50.0,0,0,0,0.02765655517578125,0.0
2026-06-10 12:55:24,N02,87,0.1,0.1,0.1,52.0,51.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:55:30,N03,79,0.0,0.1,0.1,54.0,49.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:55:34,N02,88,0.1,0.0,0.1,52.0,51.0,0,0,0,0.026226043701171875,0.0
2026-06-10 12:55:39,N03,80,0.0,0.0,0.0,54.0,50.0,0,0,0,0.028371810913085938,0.0
2026-06-10 12:55:43,N02,89,0.1,0.0,0.1,52.0,51.0,0,0,0,0.02765655517578125,0.0
2026-06-10 12:55:48,N03,81,0.0,0.0,0.0,54.0,50.0,0,0,0,0.028371810913085938,0.0
2026-06-10 12:55:52,N02,90,0.1,0.0,0.1,52.0,50.0,0,0,0,0.026941299438476562,0.0
2026-06-10 12:55:58,N03,82,0.0,0.1,0.1,53.0,48.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:56:01,N02,91,0.1,0.0,0.1,52.0,51.0,0,0,0,0.026702880859375,0.0
2026-06-10 12:56:07,N03,83,0.0,0.1,0.1,54.0,50.0,0,0,0,0.026941299438476562,0.0
2026-06-10 12:56:11,N02,92,0.1,0.0,0.1,52.0,50.0,0,0,0,0.02765655517578125,0.0
2026-06-10 12:56:16,N03,84,0.0,0.0,0.0,52.0,48.0,0,0,0,0.025987625122070312,0.0
2026-06-10 12:56:20,N02,93,0.1,0.1,0.1,52.0,50.0,0,0,0,0.028133392333984375,0.0
2026-06-10 12:56:26,N03,85,0.0,0.1,0.1,55.0,50.0,0,0,0,0.027894973754882812,0.0
2026-06-10 12:56:29,N02,94,0.1,0.0,0.1,52.0,50.0,0,0,0,0.026702880859375,0.0
2026-06-10 12:56:35,N03,86,0.0,0.1,0.1,53.0,48.0,0,0,0,0.02765655517578125,0.0
2026-06-10 12:56:39,N02,95,0.1,0.0,0.1,52.0,51.0,0,0,0,0.02765655517578125,0.0
2026-06-10 12:56:44,N03,87,0.0,0.1,0.1,52.0,48.0,0,0,0,0.027418136596679688,0.0
2026-06-10 12:56:48,N02,96,0.1,0.0,0.1,51.0,50.0,0,0,0,0.026702880859375,0.0
2026-06-10 12:56:53,N03,88,0.0,0.0,0.0,54.0,50.0,0,0,0,0.015497207641601562,0.0
2026-06-10 12:56:57,N02,97,0.0,0.0,0.1,52.0,50.0,0,0,0,0.014543533325195312,0.0
2026-06-10 12:57:03,N03,89,0.0,0.0,0.0,55.0,50.0,0,0,0,0.026941299438476562,0.0
2026-06-10 12:57:07,N02,98,0.0,0.0,0.0,52.0,50.0,0,0,0,0.026941299438476562,0.0
2026-06-10 12:57:12,N03,90,0.0,0.1,0.1,54.0,50.0,0,0,0,0.026941299438476562,0.0
2026-06-10 12:57:16,N02,99,0.0,0.1,0.1,52.0,50.0,0,0,0,0.027894973754882812,0.0
2026-06-10 12:57:21,N03,91,0.0,0.1,0.1,53.0,48.0,0,0,0,0.02574920654296875,0.0
2026-06-10 12:57:25,N02,100,0.1,0.1,0.1,51.0,50.0,0,0,0,0.017642974853515625,0.0
2026-06-10 12:57:30,N03,92,0.0,0.0,0.1,53.0,49.0,0,0,0,0.026702880859375,0.0
2026-06-10 12:57:34,N02,101,0.1,0.0,0.1,52.0,50.0,0,0,0,0.027894973754882812,0.0
2026-06-10 12:57:40,N03,93,0.0,0.1,0.1,52.0,48.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:57:44,N02,102,0.1,0.0,0.1,52.0,50.0,0,0,0,0.026941299438476562,0.0
2026-06-10 12:57:49,N03,94,0.0,0.1,0.1,54.0,50.0,0,0,0,0.027894973754882812,0.0
2026-06-10 12:57:53,N02,103,0.1,0.0,0.1,51.0,50.0,0,0,0,0.028133392333984375,0.0
2026-06-10 12:57:59,N03,95,0.0,0.1,0.1,52.0,48.0,0,0,0,0.02765655517578125,0.0
2026-06-10 12:58:02,N02,104,0.1,0.0,0.1,52.0,50.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:58:08,N03,96,0.0,0.1,0.1,52.0,48.0,0,0,0,0.026941299438476562,0.0
2026-06-10 12:58:12,N02,105,0.1,0.0,0.1,52.0,50.0,0,0,0,0.026226043701171875,0.0
2026-06-10 12:58:17,N03,97,0.1,0.0,0.1,53.0,49.0,0,0,0,0.027418136596679688,0.0
2026-06-10 12:58:21,N02,106,0.1,0.0,0.1,51.0,50.0,0,0,0,0.025987625122070312,0.0
2026-06-10 12:58:27,N03,98,0.0,0.1,0.1,52.0,48.0,0,0,0,0.02574920654296875,0.0
2026-06-10 12:58:30,N02,107,0.1,0.0,0.1,52.0,50.0,0,0,0,0.02765655517578125,0.0
2026-06-10 12:58:36,N03,99,0.0,0.1,0.1,54.0,50.0,0,0,0,0.026941299438476562,0.0
2026-06-10 12:58:39,N02,108,0.1,0.1,0.1,52.0,50.0,0,0,0,0.02765655517578125,0.0
2026-06-10 12:58:45,N03,100,0.0,0.1,0.1,54.0,50.0,0,0,0,0.02765655517578125,0.0
2026-06-10 12:58:48,N02,109,0.1,0.0,0.1,51.0,50.0,0,0,0,0.026702880859375,0.0
2026-06-10 12:58:54,N03,101,0.0,0.1,0.1,51.0,47.0,0,0,0,0.027418136596679688,0.0
2026-06-10 12:58:57,N02,110,0.1,0.0,0.1,52.0,50.0,0,0,0,0.027418136596679688,0.0
2026-06-10 12:59:04,N03,102,0.0,0.1,0.1,52.0,47.0,0,0,0,0.027418136596679688,0.0
2026-06-10 12:59:07,N02,111,0.1,0.0,0.1,51.0,50.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:59:13,N03,103,0.0,0.1,0.1,52.0,48.0,0,0,0,0.027418136596679688,0.0
2026-06-10 12:59:16,N02,112,0.1,0.0,0.1,51.0,50.0,0,0,0,0.026464462280273438,0.0
2026-06-10 12:59:22,N03,104,0.1,0.1,0.1,53.0,49.0,0,0,0,0.027418136596679688,0.0
2026-06-10 12:59:26,N02,113,0.1,0.0,0.1,51.0,50.0,0,0,0,0.026941299438476562,0.0
2026-06-10 12:59:31,N03,105,0.1,0.1,0.1,52.0,49.0,0,0,0,0.025987625122070312,0.0
2026-06-10 12:59:35,N02,114,0.1,0.0,0.1,51.0,50.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:59:41,N03,106,0.1,0.1,0.1,53.0,49.0,0,0,0,0.05698204040527344,0.0
2026-06-10 12:59:44,N02,115,0.1,0.0,0.1,52.0,50.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:59:50,N03,107,0.0,0.1,0.1,51.0,47.0,0,0,0,0.027418136596679688,0.0
2026-06-10 12:59:53,N02,116,0.1,0.0,0.1,51.0,50.0,0,0,0,0.027179718017578125,0.0
2026-06-10 12:59:59,N03,108,0.0,0.1,0.1,52.0,48.0,0,0,0,0.028133392333984375,0.0
2026-06-10 13:00:03,N02,117,0.1,0.0,0.1,51.0,50.0,0,0,0,0.02765655517578125,0.0
2026-06-10 13:00:08,N03,109,0.0,0.1,0.1,54.0,50.0,0,0,0,0.025987625122070312,0.0
2026-06-10 13:00:12,N02,118,0.1,0.0,0.1,51.0,50.0,0,0,0,0.027418136596679688,0.0
2026-06-10 13:00:17,N03,110,0.0,0.1,0.1,52.0,48.0,0,0,0,0.026464462280273438,0.0
2026-06-10 13:00:21,N02,119,0.1,0.0,0.1,51.0,50.0,0,0,0,0.026941299438476562,0.0
2026-06-10 13:00:27,N03,111,0.0,0.1,0.1,51.0,47.0,0,0,0,0.02574920654296875,0.0
2026-06-10 13:00:30,N02,120,0.1,0.0,0.1,51.0,50.0,0,0,0,0.027894973754882812,0.0
2026-06-10 13:00:36,N03,112,0.0,0.1,0.1,53.0,49.0,0,0,0,0.026464462280273438,0.0
2026-06-10 13:00:40,N02,121,0.1,0.0,0.1,51.0,50.0,0,0,0,0.027179718017578125,0.0
2026-06-10 13:00:46,N03,113,0.0,0.1,0.1,51.0,48.0,0,0,0,0.027418136596679688,0.0
2026-06-10 13:00:49,N02,122,0.1,0.0,0.1,51.0,50.0,0,0,0,0.02765655517578125,0.0
2026-06-10 13:00:55,N03,114,0.0,0.1,0.1,51.0,47.0,0,0,0,0.026941299438476562,0.0
2026-06-10 13:00:58,N02,123,0.1,0.0,0.1,51.0,50.0,0,0,0,0.028133392333984375,0.0
2026-06-10 13:01:04,N03,115,0.1,0.1,0.1,51.0,47.0,0,0,0,0.026941299438476562,0.0
2026-06-10 13:01:07,N02,124,0.1,0.0,0.1,51.0,50.0,0,0,0,0.026464462280273438,0.0
2026-06-10 13:01:13,N03,116,0.0,0.1,0.1,53.0,50.0,0,0,0,0.027179718017578125,0.0
2026-06-10 13:01:17,N02,125,0.1,0.0,0.1,51.0,50.0,0,0,0,0.02765655517578125,0.0
2026-06-10 13:01:23,N03,117,0.0,0.1,0.1,53.0,50.0,0,0,0,0.026464462280273438,0.0
2026-06-10 13:01:26,N02,126,0.0,0.0,0.1,51.0,50.0,0,0,0,0.026702880859375,0.0
2026-06-10 13:01:32,N03,118,0.1,0.1,0.1,53.0,49.0,0,0,0,0.026941299438476562,0.0
2026-06-10 13:01:36,N02,127,0.1,0.1,0.1,51.0,50.0,0,0,0,0.027418136596679688,0.0
